datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,92,0,1,-15.314,-43.829,23.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,87,0,1,-15.311,-43.837,41.6
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,117,0,1,-15.31,-43.6,90
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,80,0,1,-15.306,-43.845,116.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,117,0,1,-15.307,-43.586,57.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,84,0,1,-15.303,-43.831,241.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BARRA LONGA,Mata Atlantica,29,0.5,1,-20.412,-43.03,12.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA CRUZ DO ESCALVADO,Mata Atlantica,29,0,1,-20.262,-42.886,45.6
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PONTE NOVA,Mata Atlantica,29,0.4,1,-20.409,-43.017,13.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ENGENHEIRO CALDAS,Mata Atlantica,28,0,1,-19.016,-42.002,22.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ENGENHEIRO CALDAS,Mata Atlantica,28,0,1,-19.013,-41.986,46.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ALPERCATA,Mata Atlantica,28,0,1,-19.002,-41.989,27.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlantica,28,0,1,-18.75,-41.989,100.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlantica,29,0,1,-18.747,-41.973,71.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE FORMOSO,Mata Atlantica,43,0,1,-16.928,-41.278,22.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA HELENA DE MINAS,Mata Atlantica,42,0,1,-16.88,-40.584,21
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VARGEM GRANDE DO RIO PARDO,Mata Atlantica,46,0,1,-15.29,-42.238,104.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VARGEM GRANDE DO RIO PARDO,Mata Atlantica,46,0,1,-15.287,-42.221,183.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DO PARAISO,Mata Atlantica,46,0,1,-15.151,-41.804,76.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DO PARAISO,Mata Atlantica,46,0,1,-15.15,-41.811,42.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,NINHEIRA,Mata Atlantica,46,0,1,-15.148,-41.785,21.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DO PARAISO,Mata Atlantica,46,0,1,-15.147,-41.792,59.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BRUMADINHO,Mata Atlantica,28,2.9,1,-20.226,-44.041,17.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,28,4.6,-999,-20.172,-43.645,24.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA BARBARA,Mata Atlantica,28,4.3,-999,-20.17,-43.634,35.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA BARBARA,Mata Atlantica,28,4,-999,-20.161,-43.628,22.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,28,4.1,-999,-20.16,-43.636,45.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVA LIMA,Mata Atlantica,24,2,0.7,-19.952,-43.863,9.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BETIM,Mata Atlantica,27,2,0.9,-19.931,-44.243,27.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SABARA,Mata Atlantica,18,1.8,0.9,-19.873,-43.883,17
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PITANGUI,Mata Atlantica,83,0,1,-19.663,-44.881,39.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PITANGUI,Mata Atlantica,81,0,1,-19.655,-44.894,16
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DO MATO DENTRO,Mata Atlantica,45,0,1,-18.714,-43.498,17.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SERRO,Mata Atlantica,107,0,1,-18.657,-43.445,20.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CANAPOLIS,Mata Atlantica,111,4.2,1,-18.845,-49.357,30.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BOCAIUVA,Cerrado,117,0,1,-17.192,-43.548,14.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0,1,-16.996,-46.231,84.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.71,-47.098,145.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,117,0.2,1,-16.714,-47.126,26.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.713,-47.116,518.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.712,-47.107,442.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.2,1,-16.704,-47.118,21.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.703,-47.108,30.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.701,-47.099,123.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.7,-47.09,58
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.2,1,-16.695,-47.119,24.6
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.694,-47.11,82
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.691,-47.091,64.6
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.692,-47.1,41.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.2,1,-16.685,-47.111,51.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,118,0.1,1,-16.683,-47.102,57.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,117,0.1,1,-16.528,-46.984,21.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,117,0.1,1,-16.519,-46.986,27.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,117,0.1,1,-16.501,-46.989,21.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,117,0,1,-16.471,-46.974,11.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,117,0.1,1,-16.5,-46.979,16.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHINHO,Cerrado,117,0,1,-16.301,-45.843,10.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,117,0,1,-15.959,-46.143,19.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,117,0,1,-15.958,-46.133,18.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.956,-43.339,54.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.957,-43.332,36.6
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.955,-43.318,26.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.954,-43.324,88.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,117,0,1,-15.95,-46.145,15.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,117,0,1,-15.948,-46.135,32.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.945,-43.341,574.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.943,-43.326,80.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.948,-43.355,261.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.941,-43.312,25.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.937,-43.357,21.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0,1,-15.934,-43.343,101.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,116,0,1,-15.932,-43.328,113.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,117,0,1,-15.756,-46.561,17.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,117,0,1,-15.755,-46.551,17.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,117,0,1,-15.746,-46.553,41.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VARZELANDIA,Cerrado,29,0,1,-15.696,-44.076,55.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,IBIRACATU,Cerrado,29,0,1,-15.687,-44.091,36.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,115,0,1,-15.495,-44.544,19.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VARZELANDIA,Cerrado,29,0,1,-15.685,-44.078,47.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MANGA,Caatinga,117,0,1,-14.715,-44.048,41.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,117,0,1,-15.299,-43.602,151.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,117,0,1,-15.274,-43.592,42.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,117,0,1,-15.272,-43.577,57.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,117,0,1,-15.271,-43.584,46.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,117,0,1,-15.055,-45.009,92.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,117,0,1,-15.053,-44.997,111.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,118,0,1,-15.038,-45.029,9.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,118,0,1,-15.037,-45.023,48.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,118,0,1,-15.047,-45.022,67.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,118,0,1,-15.036,-45.017,32
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,118,0,1,-15.035,-45.012,14.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,118,0,1,-15.025,-45.007,11.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTALVANIA,Cerrado,117,0,1,-14.416,-44.344,73.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTALVANIA,Cerrado,117,0,1,-14.414,-44.331,20.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTALVANIA,Cerrado,117,0,1,-14.41,-44.372,19.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTALVANIA,Cerrado,117,0,1,-14.397,-44.361,25.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTALVANIA,Cerrado,117,0,1,-14.408,-44.359,59.6
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,50,17.2,0.1,-19.897,-48.304,88
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,49,17.3,0.1,-19.895,-48.294,50.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,49,16.9,0.1,-19.886,-48.295,189.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado,64,0,1,-17.791,-42.933,45.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado,69,0,1,-17.789,-42.919,25.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado,76,0,1,-17.712,-42.735,19.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado,79,0,1,-17.712,-42.742,21.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CHAPADA DO NORTE,Cerrado,68,0,1,-17.189,-42.313,14.6
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VIRGEM DA LAPA,Cerrado,71,0,1,-16.642,-42.389,33.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VIRGEM DA LAPA,Cerrado,68,0,1,-16.636,-42.385,66.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JOSENOPOLIS,Cerrado,116,0,1,-16.592,-42.45,31
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,117,0,1,-15.301,-43.616,70.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,78,0,1,-15.3,-43.839,251.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,47,17,0.1,-19.885,-48.286,66.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,50,16.7,0.1,-19.887,-48.305,368.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,45,17.1,0.1,-19.883,-48.276,259.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,44,17.2,0.1,-19.882,-48.266,10.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,50,16.3,0.2,-19.878,-48.307,181.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,48,16.4,0.1,-19.877,-48.297,66.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,46,16.6,0.1,-19.876,-48.287,90.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,44,16.7,0.1,-19.874,-48.277,236.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,48,16,0.2,-19.868,-48.298,113.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,51,15.9,0.2,-19.869,-48.308,66.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,45,16.2,0.2,-19.866,-48.288,275.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,43,16.3,0.1,-19.865,-48.279,41.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,52,15.4,0.2,-19.86,-48.31,41.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,45,15.4,0.2,-19.848,-48.291,17.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,49,15.2,0.2,-19.85,-48.301,353.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,49,15.6,0.2,-19.859,-48.3,277.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,45,15.7,0.2,-19.857,-48.29,163.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONCEICAO DAS ALAGOAS,Cerrado,53,15,0.2,-19.851,-48.311,26.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CORREGO DANTA,Cerrado,28,0.7,1,-19.689,-46.015,11.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA LUZIA,Cerrado,28,0.5,0.9,-19.682,-43.782,11
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VERISSIMO,Cerrado,117,7.1,0.8,-19.65,-48.451,13
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,FORTUNA DE MINAS,Cerrado,29,0,1,-19.515,-44.522,23.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CACHOEIRA DA PRATA,Cerrado,29,0,1,-19.513,-44.51,36.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CACHOEIRA DA PRATA,Cerrado,29,0,1,-19.505,-44.523,17.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PRUDENTE DE MORAIS,Cerrado,11,0.9,1,-19.467,-44.157,35.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CACHOEIRA DA PRATA,Cerrado,29,0,1,-19.503,-44.512,21.8
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,97,0.6,1,-19.291,-48.929,8.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,100,0.6,1,-19.286,-48.935,8.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PARAOPEBA,Cerrado,30,0,1,-19.221,-44.479,12.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,35,0,1,-19.127,-44.524,16.4
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,34,0,1,-19.125,-44.514,29.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CEDRO DO ABAETE,Cerrado,117,0,1,-19.11,-45.656,72.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DO RIACHO,Cerrado,8,0,1,-19.108,-43.651,14.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DO RIACHO,Cerrado,7,0,1,-19.118,-43.649,17.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,112,0,1,-19.097,-45.637,44.1
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,117,0,1,-19.082,-45.647,12.2
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,14,17.7,0.1,-21.61,-43.472,13.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JUIZ DE FORA,Mata Atlantica,13,17.9,0,-21.61,-43.465,10.3
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LEOPOLDINA,Mata Atlantica,28,3.3,0.7,-21.595,-42.768,14.5
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ANTONIO CARLOS,Mata Atlantica,27,10.2,0.7,-21.411,-43.76,18.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlantica,28,1.6,1,-20.766,-44.611,18.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlantica,28,1.6,1,-20.767,-44.622,12.9
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlantica,28,1.5,1,-20.758,-44.623,12.7
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlantica,28,1.5,1,-20.756,-44.612,12.6
2020/09/20 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PONTE NOVA,Mata Atlantica,29,0,-999,-20.414,-42.887,36.8
2020/09/21 16:00:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,117,2.4,1,-15.313,-43.415,78.7
2020/09/21 16:00:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0.4,1,-15.961,-43.328,159.3
2020/09/21 16:00:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,0.2,1,-15.952,-43.333,171.7
2020/09/21 16:00:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,117,2.4,1,-15.309,-43.383,126.3
2020/09/21 16:00:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,117,2.3,1,-15.3,-43.388,114
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CURRAL DE DENTRO,Cerrado,94,0,1,-15.815,-41.85,44.4
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CHAPADA GAUCHA,Cerrado,114,2.7,1,-15.544,-45.364,8.3
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,117,3.6,1,-15.944,-43.311,153.1
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUAS VERMELHAS,Mata Atlantica,47,3.3,1,-15.524,-41.372,20.7
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUAS VERMELHAS,Mata Atlantica,47,3.6,1,-15.522,-41.359,32.2
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,PAI PEDRO,Caatinga,99,1.6,1,-15.514,-43.026,12.1
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,95,2.2,1,-15.31,-43.815,31.2
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,89,2.7,1,-15.28,-43.797,25.3
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Cerrado,116,3.7,1,-15.052,-43.875,19.3
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,MANGA,Cerrado,117,4.4,0.6,-14.772,-44.226,14
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO SEBASTIAO DO MARANHAO,Mata Atlantica,29,10,0.3,-18.098,-42.508,7
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JOSENOPOLIS,Cerrado,90,3.4,1,-16.639,-42.482,36.5
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,118,1.2,1,-16.599,-46.616,40.8
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,RUBELITA,Mata Atlantica,44,3.2,1,-16.434,-42.139,102.6
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,JOSENOPOLIS,Cerrado,99,3.3,1,-16.638,-42.471,20.4
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SALINAS,Mata Atlantica,60,1.8,0.5,-16.202,-41.905,23.5
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SALINAS,Mata Atlantica,59,1.9,0.6,-16.201,-41.899,17.5
2020/09/22 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SALINAS,Mata Atlantica,32,1.5,0.9,-16.178,-41.88,31.4
2020/09/22 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTALVANIA,Cerrado,117,3.7,0.9,-14.407,-44.624,18
2020/09/22 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,JUVENILIA,Cerrado,46,2.1,0.9,-14.31,-43.905,985.4
2020/09/22 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,JUVENILIA,Cerrado,46,2,0.9,-14.309,-43.895,130.2
2020/09/22 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,JUVENILIA,Cerrado,46,2.1,0.8,-14.301,-43.906,8.1
2020/09/24 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,0,0,0.3,-20.049,-47.11,50.3
2020/09/24 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMOGI,Cerrado,0,0,0.2,-21.124,-47.088,26
2020/09/24 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,PRATA,Cerrado,0,0,0.1,-19.093,-48.979,45.4
2020/09/24 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENO BRANDAO,Mata Atlantica,2,0,1,-22.427,-46.294,15.7
